id,course_id,course_name,tee_date,tee_time,price,holes,rate_name,is_hot_deal,days_ahead,players_available,booked_players,occupancy_pct,fetched_at
128,1315,Tierra Verde,2026-06-29,18:20,49.0,18,18 Holes,0,2,4,,,2026-06-27T04:02:53.669811+00:00
129,1315,Tierra Verde,2026-06-29,18:20,185.0,18,Prepaid - 18 Holes,0,2,4,,,2026-06-27T04:02:53.670994+00:00
130,1315,Tierra Verde,2026-06-29,18:30,49.0,18,18 Holes,0,2,4,,,2026-06-27T04:02:53.872749+00:00
131,1315,Tierra Verde,2026-06-29,18:30,185.0,18,Prepaid - 18 Holes,0,2,4,,,2026-06-27T04:02:53.873582+00:00
132,1315,Tierra Verde,2026-06-30,11:40,79.0,18,18 Holes,0,3,2,2,100.0,2026-06-27T04:02:54.392112+00:00
133,1315,Tierra Verde,2026-06-30,11:40,185.0,18,Prepaid - 18 Holes,0,3,2,2,100.0,2026-06-27T04:02:54.393707+00:00
134,1315,Tierra Verde,2026-06-30,12:00,56.99,18,Hot Deal,1,3,2,2,100.0,2026-06-27T04:02:54.394824+00:00
135,1315,Tierra Verde,2026-06-30,12:00,67.0,18,18 Holes,0,3,2,2,100.0,2026-06-27T04:02:54.395639+00:00
136,1315,Tierra Verde,2026-06-30,12:00,185.0,18,Prepaid - 18 Holes,0,3,2,2,100.0,2026-06-27T04:02:54.396459+00:00
137,1315,Tierra Verde,2026-06-30,12:10,56.99,18,Hot Deal,1,3,4,,,2026-06-27T04:02:54.619154+00:00
138,1315,Tierra Verde,2026-06-30,12:10,67.0,18,18 Holes,0,3,4,,,2026-06-27T04:02:54.620131+00:00
139,1315,Tierra Verde,2026-06-30,12:10,185.0,18,Prepaid - 18 Holes,0,3,4,,,2026-06-27T04:02:54.620897+00:00
140,1315,Tierra Verde,2026-06-30,12:20,67.0,18,18 Holes,0,3,4,,,2026-06-27T04:02:54.820039+00:00
141,1315,Tierra Verde,2026-06-30,12:20,185.0,18,Prepaid - 18 Holes,0,3,4,,,2026-06-27T04:02:54.821262+00:00
142,1315,Tierra Verde,2026-06-30,12:30,67.0,18,18 Holes,0,3,4,,,2026-06-27T04:02:54.945740+00:00
143,1315,Tierra Verde,2026-06-30,12:30,185.0,18,Prepaid - 18 Holes,0,3,4,,,2026-06-27T04:02:54.946944+00:00
144,1315,Tierra Verde,2026-06-30,12:40,67.0,18,18 Holes,0,3,4,,,2026-06-27T04:02:55.161470+00:00
145,1315,Tierra Verde,2026-06-30,12:40,185.0,18,Prepaid - 18 Holes,0,3,4,,,2026-06-27T04:02:55.162375+00:00
146,1315,Tierra Verde,2026-06-30,12:50,67.0,18,18 Holes,0,3,4,,,2026-06-27T04:02:55.285249+00:00
147,1315,Tierra Verde,2026-06-30,12:50,185.0,18,Prepaid - 18 Holes,0,3,4,,,2026-06-27T04:02:55.286306+00:00
148,1315,Tierra Verde,2026-06-30,13:00,68.0,18,18 Holes,0,3,4,,,2026-06-27T04:02:55.602335+00:00
149,1315,Tierra Verde,2026-06-30,13:00,185.0,18,Prepaid - 18 Holes,0,3,4,,,2026-06-27T04:02:55.603374+00:00
150,1315,Tierra Verde,2026-06-30,13:10,68.0,18,18 Holes,0,3,4,,,2026-06-27T04:02:55.604409+00:00
151,1315,Tierra Verde,2026-06-30,13:10,185.0,18,Prepaid - 18 Holes,0,3,4,,,2026-06-27T04:02:55.605326+00:00
152,1315,Tierra Verde,2026-06-30,13:30,68.0,18,18 Holes,0,3,4,,,2026-06-27T04:02:55.733303+00:00
153,1315,Tierra Verde,2026-06-30,13:30,185.0,18,Prepaid - 18 Holes,0,3,4,,,2026-06-27T04:02:55.734519+00:00
154,1315,Tierra Verde,2026-06-30,13:40,68.0,18,18 Holes,0,3,4,,,2026-06-27T04:02:56.010762+00:00
155,1315,Tierra Verde,2026-06-30,13:40,185.0,18,Prepaid - 18 Holes,0,3,4,,,2026-06-27T04:02:56.011571+00:00
156,1315,Tierra Verde,2026-06-30,13:50,68.0,18,18 Holes,0,3,4,,,2026-06-27T04:02:56.127787+00:00
157,1315,Tierra Verde,2026-06-30,13:50,185.0,18,Prepaid - 18 Holes,0,3,4,,,2026-06-27T04:02:56.129003+00:00
158,1315,Tierra Verde,2026-06-30,14:00,69.0,18,18 Holes,0,3,4,,,2026-06-27T04:02:56.392857+00:00
159,1315,Tierra Verde,2026-06-30,14:00,185.0,18,Prepaid - 18 Holes,0,3,4,,,2026-06-27T04:02:56.395114+00:00
160,1315,Tierra Verde,2026-06-30,14:10,69.0,18,18 Holes,0,3,4,,,2026-06-27T04:02:56.396270+00:00
161,1315,Tierra Verde,2026-06-30,14:10,185.0,18,Prepaid - 18 Holes,0,3,4,,,2026-06-27T04:02:56.397354+00:00
162,1315,Tierra Verde,2026-06-30,14:20,69.0,18,18 Holes,0,3,2,2,100.0,2026-06-27T04:02:56.521229+00:00
163,1315,Tierra Verde,2026-06-30,14:20,185.0,18,Prepaid - 18 Holes,0,3,2,2,100.0,2026-06-27T04:02:56.522372+00:00
164,1315,Tierra Verde,2026-06-30,14:30,69.0,18,18 Holes,0,3,4,,,2026-06-27T04:02:56.771052+00:00
165,1315,Tierra Verde,2026-06-30,14:30,185.0,18,Prepaid - 18 Holes,0,3,4,,,2026-06-27T04:02:56.772421+00:00
166,1315,Tierra Verde,2026-06-30,14:40,69.0,18,18 Holes,0,3,4,,,2026-06-27T04:02:56.916428+00:00
167,1315,Tierra Verde,2026-06-30,14:40,185.0,18,Prepaid - 18 Holes,0,3,4,,,2026-06-27T04:02:56.917512+00:00
168,1315,Tierra Verde,2026-06-30,15:00,68.0,18,18 Holes,0,3,4,,,2026-06-27T04:02:57.108093+00:00
169,1315,Tierra Verde,2026-06-30,15:00,185.0,18,Prepaid - 18 Holes,0,3,4,,,2026-06-27T04:02:57.109230+00:00
170,1315,Tierra Verde,2026-06-30,15:20,68.0,18,18 Holes,0,3,4,,,2026-06-27T04:02:57.110428+00:00
171,1315,Tierra Verde,2026-06-30,15:20,185.0,18,Prepaid - 18 Holes,0,3,4,,,2026-06-27T04:02:57.111369+00:00
172,1315,Tierra Verde,2026-06-30,15:30,68.0,18,18 Holes,0,3,4,,,2026-06-27T04:02:57.242749+00:00
173,1315,Tierra Verde,2026-06-30,15:30,185.0,18,Prepaid - 18 Holes,0,3,4,,,2026-06-27T04:02:57.244015+00:00
174,1315,Tierra Verde,2026-06-30,15:40,68.0,18,18 Holes,0,3,4,,,2026-06-27T04:02:57.511447+00:00
175,1315,Tierra Verde,2026-06-30,15:40,185.0,18,Prepaid - 18 Holes,0,3,4,,,2026-06-27T04:02:57.512598+00:00
176,1315,Tierra Verde,2026-06-30,15:50,68.0,18,18 Holes,0,3,4,,,2026-06-27T04:02:57.643319+00:00
177,1315,Tierra Verde,2026-06-30,15:50,185.0,18,Prepaid - 18 Holes,0,3,4,,,2026-06-27T04:02:57.644339+00:00
178,1315,Tierra Verde,2026-06-30,16:00,62.0,18,18 Holes,0,3,4,,,2026-06-27T04:02:57.778916+00:00
179,1315,Tierra Verde,2026-06-30,16:00,185.0,18,Prepaid - 18 Holes,0,3,4,,,2026-06-27T04:02:57.780186+00:00
180,1315,Tierra Verde,2026-06-30,16:10,62.0,18,18 Holes,0,3,4,,,2026-06-27T04:02:57.781471+00:00
181,1315,Tierra Verde,2026-06-30,16:10,185.0,18,Prepaid - 18 Holes,0,3,4,,,2026-06-27T04:02:57.782303+00:00
182,1315,Tierra Verde,2026-06-30,16:20,62.0,18,18 Holes,0,3,4,,,2026-06-27T04:02:58.124647+00:00
183,1315,Tierra Verde,2026-06-30,16:20,185.0,18,Prepaid - 18 Holes,0,3,4,,,2026-06-27T04:02:58.125538+00:00
184,1315,Tierra Verde,2026-06-30,16:30,62.0,18,18 Holes,0,3,4,,,2026-06-27T04:02:58.330005+00:00
185,1315,Tierra Verde,2026-06-30,16:30,185.0,18,Prepaid - 18 Holes,0,3,4,,,2026-06-27T04:02:58.330846+00:00
186,1315,Tierra Verde,2026-06-30,16:40,62.0,18,18 Holes,0,3,4,,,2026-06-27T04:02:58.461072+00:00
187,1315,Tierra Verde,2026-06-30,16:40,185.0,18,Prepaid - 18 Holes,0,3,4,,,2026-06-27T04:02:58.462113+00:00
188,1315,Tierra Verde,2026-06-30,16:50,62.0,18,18 Holes,0,3,4,,,2026-06-27T04:02:58.635680+00:00
189,1315,Tierra Verde,2026-06-30,16:50,185.0,18,Prepaid - 18 Holes,0,3,4,,,2026-06-27T04:02:58.636585+00:00
190,1315,Tierra Verde,2026-06-30,17:00,49.0,18,18 Holes,0,3,4,,,2026-06-27T04:02:58.755652+00:00
191,1315,Tierra Verde,2026-06-30,17:00,185.0,18,Prepaid - 18 Holes,0,3,4,,,2026-06-27T04:02:58.756929+00:00
192,1315,Tierra Verde,2026-06-30,17:10,49.0,18,18 Holes,0,3,4,,,2026-06-27T04:02:58.876422+00:00
193,1315,Tierra Verde,2026-06-30,17:10,185.0,18,Prepaid - 18 Holes,0,3,4,,,2026-06-27T04:02:58.877574+00:00
194,1315,Tierra Verde,2026-06-30,17:20,49.0,18,18 Holes,0,3,4,,,2026-06-27T04:02:59.145711+00:00
195,1315,Tierra Verde,2026-06-30,17:20,185.0,18,Prepaid - 18 Holes,0,3,4,,,2026-06-27T04:02:59.146842+00:00
196,1315,Tierra Verde,2026-06-30,17:30,49.0,18,18 Holes,0,3,4,,,2026-06-27T04:02:59.279618+00:00
197,1315,Tierra Verde,2026-06-30,17:30,185.0,18,Prepaid - 18 Holes,0,3,4,,,2026-06-27T04:02:59.280807+00:00
198,1315,Tierra Verde,2026-06-30,17:40,49.0,18,18 Holes,0,3,4,,,2026-06-27T04:02:59.457015+00:00
199,1315,Tierra Verde,2026-06-30,17:40,185.0,18,Prepaid - 18 Holes,0,3,4,,,2026-06-27T04:02:59.458190+00:00
200,1315,Tierra Verde,2026-06-30,17:50,49.0,18,18 Holes,0,3,4,,,2026-06-27T04:02:59.582846+00:00
201,1315,Tierra Verde,2026-06-30,17:50,185.0,18,Prepaid - 18 Holes,0,3,4,,,2026-06-27T04:02:59.583960+00:00
202,1315,Tierra Verde,2026-06-30,18:00,49.0,18,18 Holes,0,3,4,,,2026-06-27T04:02:59.710021+00:00
203,1315,Tierra Verde,2026-06-30,18:00,185.0,18,Prepaid - 18 Holes,0,3,4,,,2026-06-27T04:02:59.711103+00:00
204,1315,Tierra Verde,2026-06-30,18:10,49.0,18,18 Holes,0,3,4,,,2026-06-27T04:02:59.712196+00:00
205,1315,Tierra Verde,2026-06-30,18:10,185.0,18,Prepaid - 18 Holes,0,3,4,,,2026-06-27T04:02:59.713079+00:00
206,1315,Tierra Verde,2026-06-30,18:20,49.0,18,18 Holes,0,3,4,,,2026-06-27T04:02:59.948066+00:00
207,1315,Tierra Verde,2026-06-30,18:20,185.0,18,Prepaid - 18 Holes,0,3,4,,,2026-06-27T04:02:59.949087+00:00
